account_id,english_name,dealer_code,date,monthly_value
0976P,Advisors,80475,2022-09-01,1.0
0976P,Advisors,80475,2022-10-01,1.0
0976P,Advisors,80475,2022-11-01,1.0
0976P,Advisors,80475,2022-12-01,1.0
0976P,Advisors,80475,2023-01-01,1.0
0976P,Advisors,80475,2023-02-01,1.0
0976P,Advisors,80475,2023-03-01,1.0
0976P,Advisors,80475,2023-04-01,1.0
0976P,Advisors,80475,2023-05-01,1.0
0976P,Advisors,80475,2023-06-01,1.0
0976P,Advisors,80475,2023-07-01,1.0
0976P,Advisors,80475,2023-08-01,1.0
0976P,Advisors,80475,2023-09-01,1.0
0976P,Advisors,80475,2023-10-01,1.0
0976P,Advisors,80475,2023-11-01,1.0
0976P,Advisors,80475,2023-12-01,1.0
0976P,Advisors,80475,2024-01-01,2.0
0976P,Advisors,80475,2024-02-01,2.0
0976P,Advisors,80475,2024-03-01,2.0
0976P,Advisors,80475,2024-04-01,2.0
0976P,Advisors,80475,2024-05-01,2.0
0976P,Advisors,80475,2024-06-01,2.0
0976P,Advisors,80475,2024-07-01,2.0
0976P,Advisors,80475,2024-08-01,2.0
0976P,Advisors,80475,2024-09-01,2.0
0976P,Advisors,80475,2024-10-01,2.0
0976P,Advisors,80475,2024-11-01,2.0
0976P,Advisors,80475,2024-12-01,2.0
0977P,Apprentices,80475,2022-01-01,2.0
0977P,Apprentices,80475,2022-02-01,2.0
0977P,Apprentices,80475,2022-03-01,2.0
0977P,Apprentices,80475,2022-04-01,2.0
0977P,Apprentices,80475,2022-05-01,1.0
0977P,Apprentices,80475,2022-06-01,2.0
0977P,Apprentices,80475,2022-07-01,2.0
0977P,Apprentices,80475,2022-08-01,2.0
0977P,Apprentices,80475,2022-09-01,2.0
0977P,Apprentices,80475,2022-10-01,2.0
0977P,Apprentices,80475,2022-11-01,2.0
0977P,Apprentices,80475,2022-12-01,2.0
0977P,Apprentices,80475,2023-01-01,2.0
0977P,Apprentices,80475,2023-02-01,2.0
0977P,Apprentices,80475,2023-03-01,2.0
0977P,Apprentices,80475,2023-04-01,2.0
0977P,Apprentices,80475,2023-05-01,2.0
0977P,Apprentices,80475,2023-06-01,2.0
0977P,Apprentices,80475,2023-07-01,2.0
0977P,Apprentices,80475,2023-08-01,2.0
0977P,Apprentices,80475,2023-09-01,2.0
0977P,Apprentices,80475,2023-10-01,2.0
0977P,Apprentices,80475,2023-11-01,2.0
0977P,Apprentices,80475,2023-12-01,2.0
0977P,Apprentices,80475,2024-01-01,2.0
0977P,Apprentices,80475,2024-02-01,2.0
0977P,Apprentices,80475,2024-03-01,2.0
0977P,Apprentices,80475,2024-04-01,2.0
0977P,Apprentices,80475,2024-05-01,2.0
0977P,Apprentices,80475,2024-06-01,2.0
0977P,Apprentices,80475,2024-07-01,2.0
0977P,Apprentices,80475,2024-08-01,2.0
0977P,Apprentices,80475,2024-09-01,2.0
0977P,Apprentices,80475,2024-10-01,2.0
0977P,Apprentices,80475,2024-11-01,2.0
0977P,Apprentices,80475,2024-12-01,2.0
0978P,Technicians,80475,2022-01-01,2.0
0978P,Technicians,80475,2022-02-01,2.0
0978P,Technicians,80475,2022-03-01,2.0
0978P,Technicians,80475,2022-04-01,2.0
0978P,Technicians,80475,2022-05-01,2.0
0978P,Technicians,80475,2022-06-01,2.0
0978P,Technicians,80475,2022-07-01,2.0
0978P,Technicians,80475,2022-08-01,2.0
0978P,Technicians,80475,2022-09-01,2.0
0978P,Technicians,80475,2022-10-01,2.0
0978P,Technicians,80475,2022-11-01,2.0
0978P,Technicians,80475,2022-12-01,2.0
0978P,Technicians,80475,2023-01-01,2.0
0978P,Technicians,80475,2023-02-01,2.0
0978P,Technicians,80475,2023-03-01,2.0
0978P,Technicians,80475,2023-04-01,2.0
0978P,Technicians,80475,2023-05-01,2.0
0978P,Technicians,80475,2023-06-01,2.0
0978P,Technicians,80475,2023-07-01,2.0
0978P,Technicians,80475,2023-08-01,2.0
0978P,Technicians,80475,2023-09-01,2.0
0978P,Technicians,80475,2023-10-01,2.0
0978P,Technicians,80475,2023-11-01,2.0
0978P,Technicians,80475,2023-12-01,2.0
0978P,Technicians,80475,2024-01-01,2.0
0978P,Technicians,80475,2024-02-01,2.0
0978P,Technicians,80475,2024-03-01,4.0
0978P,Technicians,80475,2024-04-01,3.0
0978P,Technicians,80475,2024-05-01,3.0
0978P,Technicians,80475,2024-06-01,3.0
0978P,Technicians,80475,2024-07-01,3.0
0978P,Technicians,80475,2024-08-01,3.0
0978P,Technicians,80475,2024-09-01,3.0
0978P,Technicians,80475,2024-10-01,3.0
0978P,Technicians,80475,2024-11-01,3.0
0978P,Technicians,80475,2024-12-01,3.0
0979P,Clerical / Other,80475,2022-01-01,1.0
0979P,Clerical / Other,80475,2022-02-01,1.0
0979P,Clerical / Other,80475,2022-03-01,2.0
0979P,Clerical / Other,80475,2022-04-01,2.0
0979P,Clerical / Other,80475,2022-05-01,1.0
0979P,Clerical / Other,80475,2022-06-01,1.0
0979P,Clerical / Other,80475,2022-07-01,1.0
0979P,Clerical / Other,80475,2022-08-01,1.0
0979P,Clerical / Other,80475,2022-09-01,1.0
0979P,Clerical / Other,80475,2022-10-01,1.0
0979P,Clerical / Other,80475,2022-11-01,1.0
0979P,Clerical / Other,80475,2022-12-01,1.0
0979P,Clerical / Other,80475,2023-01-01,1.0
0979P,Clerical / Other,80475,2023-02-01,1.0
0979P,Clerical / Other,80475,2023-03-01,3.0
0979P,Clerical / Other,80475,2023-04-01,3.0
0979P,Clerical / Other,80475,2023-05-01,3.0
0979P,Clerical / Other,80475,2023-06-01,3.0
0979P,Clerical / Other,80475,2023-07-01,3.0
0979P,Clerical / Other,80475,2023-08-01,3.0
0979P,Clerical / Other,80475,2023-09-01,3.0
0979P,Clerical / Other,80475,2023-10-01,3.0
0979P,Clerical / Other,80475,2023-11-01,3.0
0979P,Clerical / Other,80475,2023-12-01,3.0
0979P,Clerical / Other,80475,2024-01-01,3.0
0979P,Clerical / Other,80475,2024-02-01,3.0
0979P,Clerical / Other,80475,2024-03-01,3.0
0979P,Clerical / Other,80475,2024-04-01,3.0
0979P,Clerical / Other,80475,2024-05-01,3.0
0979P,Clerical / Other,80475,2024-06-01,3.0
0979P,Clerical / Other,80475,2024-07-01,3.0
0979P,Clerical / Other,80475,2024-08-01,3.0
0979P,Clerical / Other,80475,2024-09-01,3.0
0979P,Clerical / Other,80475,2024-10-01,3.0
0979P,Clerical / Other,80475,2024-11-01,3.0
0979P,Clerical / Other,80475,2024-12-01,3.0
0981P,Owner(s),80475,2022-01-01,0.0
0981P,Owner(s),80475,2022-02-01,0.0
0981P,Owner(s),80475,2022-03-01,0.0
0981P,Owner(s),80475,2022-04-01,0.0
0981P,Owner(s),80475,2022-05-01,0.0
0981P,Owner(s),80475,2022-06-01,0.0
0981P,Owner(s),80475,2022-07-01,0.0
0981P,Owner(s),80475,2022-08-01,0.0
0981P,Owner(s),80475,2022-09-01,0.0
0981P,Owner(s),80475,2022-10-01,0.0
0981P,Owner(s),80475,2022-11-01,0.0
0981P,Owner(s),80475,2022-12-01,0.0
0981P,Owner(s),80475,2023-01-01,0.0
0981P,Owner(s),80475,2023-02-01,0.0
0981P,Owner(s),80475,2023-03-01,0.0
0981P,Owner(s),80475,2023-04-01,0.0
0981P,Owner(s),80475,2023-05-01,0.0
0981P,Owner(s),80475,2023-06-01,0.0
0981P,Owner(s),80475,2023-07-01,0.0
0981P,Owner(s),80475,2023-08-01,0.0
0981P,Owner(s),80475,2023-09-01,0.0
0981P,Owner(s),80475,2023-10-01,0.0
0981P,Owner(s),80475,2023-11-01,0.0
0981P,Owner(s),80475,2023-12-01,0.0
0981P,Owner(s),80475,2024-01-01,0.0
0981P,Owner(s),80475,2024-02-01,0.0
0981P,Owner(s),80475,2024-03-01,0.0
0981P,Owner(s),80475,2024-04-01,0.0
0981P,Owner(s),80475,2024-05-01,0.0
0981P,Owner(s),80475,2024-06-01,0.0
0981P,Owner(s),80475,2024-07-01,0.0
0981P,Owner(s),80475,2024-08-01,0.0
0981P,Owner(s),80475,2024-09-01,0.0
0981P,Owner(s),80475,2024-10-01,0.0
0981P,Owner(s),80475,2024-11-01,0.0
0981P,Owner(s),80475,2024-12-01,0.0
0982P,Manager(s),80475,2022-01-01,1.0
0982P,Manager(s),80475,2022-02-01,1.0
0982P,Manager(s),80475,2022-03-01,1.0
0982P,Manager(s),80475,2022-04-01,1.0
0982P,Manager(s),80475,2022-05-01,1.0
0982P,Manager(s),80475,2022-06-01,1.0
0982P,Manager(s),80475,2022-07-01,1.0
0982P,Manager(s),80475,2022-08-01,1.0
0982P,Manager(s),80475,2022-09-01,1.0
0982P,Manager(s),80475,2022-10-01,1.0
0982P,Manager(s),80475,2022-11-01,1.0
0982P,Manager(s),80475,2022-12-01,1.0
0982P,Manager(s),80475,2023-01-01,1.0
0982P,Manager(s),80475,2023-02-01,1.0
0982P,Manager(s),80475,2023-03-01,1.0
0982P,Manager(s),80475,2023-04-01,1.0
0982P,Manager(s),80475,2023-05-01,1.0
0982P,Manager(s),80475,2023-06-01,1.0
0982P,Manager(s),80475,2023-07-01,1.0
0982P,Manager(s),80475,2023-08-01,1.0
0982P,Manager(s),80475,2023-09-01,1.0
0982P,Manager(s),80475,2023-10-01,1.0
0982P,Manager(s),80475,2023-11-01,1.0
0982P,Manager(s),80475,2023-12-01,1.0
0982P,Manager(s),80475,2024-01-01,1.0
0982P,Manager(s),80475,2024-02-01,1.0
0982P,Manager(s),80475,2024-03-01,1.0
0982P,Manager(s),80475,2024-04-01,1.0
0982P,Manager(s),80475,2024-05-01,1.0
0982P,Manager(s),80475,2024-06-01,1.0
0982P,Manager(s),80475,2024-07-01,1.0
0982P,Manager(s),80475,2024-08-01,1.0
0982P,Manager(s),80475,2024-09-01,1.0
0982P,Manager(s),80475,2024-10-01,1.0
0982P,Manager(s),80475,2024-11-01,1.0
0982P,Manager(s),80475,2024-12-01,1.0
0983P,Advisors,80475,2022-01-01,0.0
0983P,Advisors,80475,2022-02-01,0.0
0983P,Advisors,80475,2022-03-01,0.0
0983P,Advisors,80475,2022-04-01,0.0
0983P,Advisors,80475,2022-05-01,0.0
0983P,Advisors,80475,2022-06-01,0.0
0983P,Advisors,80475,2022-07-01,0.0
0983P,Advisors,80475,2022-08-01,0.0
0983P,Advisors,80475,2022-09-01,0.0
0983P,Advisors,80475,2022-10-01,0.0
0983P,Advisors,80475,2022-11-01,0.0
0983P,Advisors,80475,2022-12-01,0.0
0983P,Advisors,80475,2023-01-01,0.0
0983P,Advisors,80475,2023-02-01,0.0
0983P,Advisors,80475,2023-03-01,0.0
0983P,Advisors,80475,2023-04-01,0.0
0983P,Advisors,80475,2023-05-01,0.0
0983P,Advisors,80475,2023-06-01,0.0
0983P,Advisors,80475,2023-07-01,0.0
0983P,Advisors,80475,2023-08-01,0.0
0983P,Advisors,80475,2023-09-01,0.0
0983P,Advisors,80475,2023-10-01,0.0
0983P,Advisors,80475,2023-11-01,0.0
0983P,Advisors,80475,2023-12-01,0.0
0983P,Advisors,80475,2024-01-01,0.0
0983P,Advisors,80475,2024-02-01,0.0
0983P,Advisors,80475,2024-03-01,0.0
0983P,Advisors,80475,2024-04-01,0.0
0983P,Advisors,80475,2024-05-01,0.0
0983P,Advisors,80475,2024-06-01,0.0
0983P,Advisors,80475,2024-07-01,0.0
0983P,Advisors,80475,2024-08-01,0.0
0983P,Advisors,80475,2024-09-01,0.0
0983P,Advisors,80475,2024-10-01,0.0
0983P,Advisors,80475,2024-11-01,0.0
0983P,Advisors,80475,2024-12-01,0.0
0984P,Technicians,80475,2022-01-01,0.0
0984P,Technicians,80475,2022-02-01,0.0
0984P,Technicians,80475,2022-03-01,0.0
0984P,Technicians,80475,2022-04-01,0.0
0984P,Technicians,80475,2022-05-01,0.0
0984P,Technicians,80475,2022-06-01,0.0
0984P,Technicians,80475,2022-07-01,0.0
0984P,Technicians,80475,2022-08-01,0.0
0984P,Technicians,80475,2022-09-01,0.0
0984P,Technicians,80475,2022-10-01,0.0
0984P,Technicians,80475,2022-11-01,0.0
0984P,Technicians,80475,2022-12-01,0.0
0984P,Technicians,80475,2023-01-01,0.0
0984P,Technicians,80475,2023-02-01,0.0
0984P,Technicians,80475,2023-03-01,0.0
0984P,Technicians,80475,2023-04-01,0.0
0984P,Technicians,80475,2023-05-01,0.0
0984P,Technicians,80475,2023-06-01,0.0
0984P,Technicians,80475,2023-07-01,0.0
0984P,Technicians,80475,2023-08-01,0.0
0984P,Technicians,80475,2023-09-01,0.0
0984P,Technicians,80475,2023-10-01,0.0
0984P,Technicians,80475,2023-11-01,0.0
0984P,Technicians,80475,2023-12-01,0.0
0984P,Technicians,80475,2024-01-01,0.0
0984P,Technicians,80475,2024-02-01,0.0
0984P,Technicians,80475,2024-03-01,0.0
0984P,Technicians,80475,2024-04-01,0.0
0984P,Technicians,80475,2024-05-01,0.0
0984P,Technicians,80475,2024-06-01,0.0
0984P,Technicians,80475,2024-07-01,0.0
0984P,Technicians,80475,2024-08-01,0.0
0984P,Technicians,80475,2024-09-01,0.0
0984P,Technicians,80475,2024-10-01,0.0
0984P,Technicians,80475,2024-11-01,0.0
0984P,Technicians,80475,2024-12-01,0.0
0985P,Apprentices,80475,2022-01-01,0.0
0985P,Apprentices,80475,2022-02-01,0.0
0985P,Apprentices,80475,2022-03-01,0.0
0985P,Apprentices,80475,2022-04-01,0.0
0985P,Apprentices,80475,2022-05-01,0.0
0985P,Apprentices,80475,2022-06-01,0.0
0985P,Apprentices,80475,2022-07-01,0.0
0985P,Apprentices,80475,2022-08-01,0.0
0985P,Apprentices,80475,2022-09-01,0.0
0985P,Apprentices,80475,2022-10-01,0.0
0985P,Apprentices,80475,2022-11-01,0.0
0985P,Apprentices,80475,2022-12-01,0.0
0985P,Apprentices,80475,2023-01-01,0.0
0985P,Apprentices,80475,2023-02-01,0.0
0985P,Apprentices,80475,2023-03-01,0.0
0985P,Apprentices,80475,2023-04-01,0.0
0985P,Apprentices,80475,2023-05-01,0.0
0985P,Apprentices,80475,2023-06-01,0.0
0985P,Apprentices,80475,2023-07-01,0.0
0985P,Apprentices,80475,2023-08-01,0.0
0985P,Apprentices,80475,2023-09-01,0.0
0985P,Apprentices,80475,2023-10-01,0.0
0985P,Apprentices,80475,2023-11-01,0.0
0985P,Apprentices,80475,2023-12-01,0.0
0985P,Apprentices,80475,2024-01-01,0.0
0985P,Apprentices,80475,2024-02-01,0.0
0985P,Apprentices,80475,2024-03-01,0.0
0985P,Apprentices,80475,2024-04-01,0.0
0985P,Apprentices,80475,2024-05-01,0.0
0985P,Apprentices,80475,2024-06-01,0.0
0985P,Apprentices,80475,2024-07-01,0.0
0985P,Apprentices,80475,2024-08-01,0.0
0985P,Apprentices,80475,2024-09-01,0.0
0985P,Apprentices,80475,2024-10-01,0.0
0985P,Apprentices,80475,2024-11-01,0.0
0985P,Apprentices,80475,2024-12-01,0.0
0986P,Clerical / Other,80475,2022-01-01,0.0
0986P,Clerical / Other,80475,2022-02-01,0.0
0986P,Clerical / Other,80475,2022-03-01,0.0
0986P,Clerical / Other,80475,2022-04-01,0.0
0986P,Clerical / Other,80475,2022-05-01,0.0
0986P,Clerical / Other,80475,2022-06-01,0.0
0986P,Clerical / Other,80475,2022-07-01,0.0
0986P,Clerical / Other,80475,2022-08-01,0.0
0986P,Clerical / Other,80475,2022-09-01,0.0
0986P,Clerical / Other,80475,2022-10-01,0.0
0986P,Clerical / Other,80475,2022-11-01,0.0
0986P,Clerical / Other,80475,2022-12-01,0.0
0986P,Clerical / Other,80475,2023-01-01,0.0
0986P,Clerical / Other,80475,2023-02-01,0.0
0986P,Clerical / Other,80475,2023-03-01,0.0
0986P,Clerical / Other,80475,2023-04-01,0.0
0986P,Clerical / Other,80475,2023-05-01,0.0
0986P,Clerical / Other,80475,2023-06-01,0.0
0986P,Clerical / Other,80475,2023-07-01,0.0
0986P,Clerical / Other,80475,2023-08-01,0.0
0986P,Clerical / Other,80475,2023-09-01,0.0
0986P,Clerical / Other,80475,2023-10-01,0.0
0986P,Clerical / Other,80475,2023-11-01,0.0
0986P,Clerical / Other,80475,2023-12-01,0.0
0986P,Clerical / Other,80475,2024-01-01,0.0
0986P,Clerical / Other,80475,2024-02-01,0.0
0986P,Clerical / Other,80475,2024-03-01,0.0
0986P,Clerical / Other,80475,2024-04-01,0.0
0986P,Clerical / Other,80475,2024-05-01,0.0
0986P,Clerical / Other,80475,2024-06-01,0.0
0986P,Clerical / Other,80475,2024-07-01,0.0
0986P,Clerical / Other,80475,2024-08-01,0.0
0986P,Clerical / Other,80475,2024-09-01,0.0
0986P,Clerical / Other,80475,2024-10-01,0.0
0986P,Clerical / Other,80475,2024-11-01,0.0
0986P,Clerical / Other,80475,2024-12-01,0.0
0988P,Owner(s),80475,2022-01-01,0.0
0988P,Owner(s),80475,2022-02-01,0.0
0988P,Owner(s),80475,2022-03-01,0.0
0988P,Owner(s),80475,2022-04-01,0.0
0988P,Owner(s),80475,2022-05-01,0.0
0988P,Owner(s),80475,2022-06-01,0.0
0988P,Owner(s),80475,2022-07-01,0.0
0988P,Owner(s),80475,2022-08-01,0.0
0988P,Owner(s),80475,2022-09-01,0.0
0988P,Owner(s),80475,2022-10-01,0.0
0988P,Owner(s),80475,2022-11-01,0.0
0988P,Owner(s),80475,2022-12-01,0.0
0988P,Owner(s),80475,2023-01-01,0.0
0988P,Owner(s),80475,2023-02-01,0.0
0988P,Owner(s),80475,2023-03-01,0.0
0988P,Owner(s),80475,2023-04-01,0.0
0988P,Owner(s),80475,2023-05-01,0.0
0988P,Owner(s),80475,2023-06-01,0.0
0988P,Owner(s),80475,2023-07-01,0.0
0988P,Owner(s),80475,2023-08-01,0.0
0988P,Owner(s),80475,2023-09-01,0.0
0988P,Owner(s),80475,2023-10-01,0.0
0988P,Owner(s),80475,2023-11-01,0.0
0988P,Owner(s),80475,2023-12-01,0.0
0988P,Owner(s),80475,2024-01-01,0.0
0988P,Owner(s),80475,2024-02-01,0.0
0988P,Owner(s),80475,2024-03-01,0.0
0988P,Owner(s),80475,2024-04-01,0.0
0988P,Owner(s),80475,2024-05-01,0.0
0988P,Owner(s),80475,2024-06-01,0.0
0988P,Owner(s),80475,2024-07-01,0.0
0988P,Owner(s),80475,2024-08-01,0.0
0988P,Owner(s),80475,2024-09-01,0.0
0988P,Owner(s),80475,2024-10-01,0.0
0988P,Owner(s),80475,2024-11-01,0.0
0988P,Owner(s),80475,2024-12-01,0.0
0989P,Manager(s),80475,2022-01-01,0.0
0989P,Manager(s),80475,2022-02-01,0.0
0989P,Manager(s),80475,2022-03-01,0.0
0989P,Manager(s),80475,2022-04-01,0.0
0989P,Manager(s),80475,2022-05-01,0.0
0989P,Manager(s),80475,2022-06-01,0.0
0989P,Manager(s),80475,2022-07-01,0.0
0989P,Manager(s),80475,2022-08-01,0.0
0989P,Manager(s),80475,2022-09-01,0.0
0989P,Manager(s),80475,2022-10-01,0.0
0989P,Manager(s),80475,2022-11-01,0.0
0989P,Manager(s),80475,2022-12-01,0.0
0989P,Manager(s),80475,2023-01-01,0.0
0989P,Manager(s),80475,2023-02-01,0.0
0989P,Manager(s),80475,2023-03-01,0.0
0989P,Manager(s),80475,2023-04-01,0.0
0989P,Manager(s),80475,2023-05-01,0.0
0989P,Manager(s),80475,2023-06-01,0.0
0989P,Manager(s),80475,2023-07-01,0.0
0989P,Manager(s),80475,2023-08-01,0.0
0989P,Manager(s),80475,2023-09-01,0.0
0989P,Manager(s),80475,2023-10-01,0.0
0989P,Manager(s),80475,2023-11-01,0.0
0989P,Manager(s),80475,2023-12-01,0.0
0989P,Manager(s),80475,2024-01-01,0.0
0989P,Manager(s),80475,2024-02-01,0.0
0989P,Manager(s),80475,2024-03-01,0.0
0989P,Manager(s),80475,2024-04-01,0.0
0989P,Manager(s),80475,2024-05-01,0.0
0989P,Manager(s),80475,2024-06-01,0.0
0989P,Manager(s),80475,2024-07-01,0.0
0989P,Manager(s),80475,2024-08-01,0.0
0989P,Manager(s),80475,2024-09-01,0.0
0989P,Manager(s),80475,2024-10-01,0.0
0989P,Manager(s),80475,2024-11-01,0.0
0989P,Manager(s),80475,2024-12-01,0.0
0991P,Advisors,80475,2022-01-01,0.0
0991P,Advisors,80475,2022-02-01,0.0
0991P,Advisors,80475,2022-03-01,0.0
0991P,Advisors,80475,2022-04-01,0.0
0991P,Advisors,80475,2022-05-01,0.0
0991P,Advisors,80475,2022-06-01,0.0
0991P,Advisors,80475,2022-07-01,0.0
0991P,Advisors,80475,2022-08-01,0.0
0991P,Advisors,80475,2022-09-01,0.0
0991P,Advisors,80475,2022-10-01,0.0
0991P,Advisors,80475,2022-11-01,0.0
0991P,Advisors,80475,2022-12-01,0.0
0991P,Advisors,80475,2023-01-01,0.0
0991P,Advisors,80475,2023-02-01,0.0
0991P,Advisors,80475,2023-03-01,0.0
0991P,Advisors,80475,2023-04-01,0.0
0991P,Advisors,80475,2023-05-01,0.0
0991P,Advisors,80475,2023-06-01,0.0
0991P,Advisors,80475,2023-07-01,0.0
0991P,Advisors,80475,2023-08-01,0.0
0991P,Advisors,80475,2023-09-01,0.0
0991P,Advisors,80475,2023-10-01,0.0
0991P,Advisors,80475,2023-11-01,0.0
0991P,Advisors,80475,2023-12-01,0.0
0991P,Advisors,80475,2024-01-01,0.0
0991P,Advisors,80475,2024-02-01,0.0
0991P,Advisors,80475,2024-03-01,0.0
0991P,Advisors,80475,2024-04-01,0.0
0991P,Advisors,80475,2024-05-01,0.0
0991P,Advisors,80475,2024-06-01,0.0
0991P,Advisors,80475,2024-07-01,0.0
0991P,Advisors,80475,2024-08-01,0.0
0991P,Advisors,80475,2024-09-01,0.0
0991P,Advisors,80475,2024-10-01,0.0
0991P,Advisors,80475,2024-11-01,0.0
0991P,Advisors,80475,2024-12-01,0.0
0992P,Technicians,80475,2022-01-01,0.0
0992P,Technicians,80475,2022-02-01,0.0
0992P,Technicians,80475,2022-03-01,0.0
0992P,Technicians,80475,2022-04-01,0.0
0992P,Technicians,80475,2022-05-01,0.0
0992P,Technicians,80475,2022-06-01,0.0
0992P,Technicians,80475,2022-07-01,0.0
0992P,Technicians,80475,2022-08-01,0.0
0992P,Technicians,80475,2022-09-01,0.0
0992P,Technicians,80475,2022-10-01,0.0
0992P,Technicians,80475,2022-11-01,0.0
0992P,Technicians,80475,2022-12-01,0.0
0992P,Technicians,80475,2023-01-01,0.0
0992P,Technicians,80475,2023-02-01,0.0
0992P,Technicians,80475,2023-03-01,0.0
0992P,Technicians,80475,2023-04-01,0.0
0992P,Technicians,80475,2023-05-01,0.0
0992P,Technicians,80475,2023-06-01,0.0
0992P,Technicians,80475,2023-07-01,0.0
0992P,Technicians,80475,2023-08-01,0.0
0992P,Technicians,80475,2023-09-01,0.0
0992P,Technicians,80475,2023-10-01,0.0
0992P,Technicians,80475,2023-11-01,0.0
0992P,Technicians,80475,2023-12-01,0.0
0992P,Technicians,80475,2024-01-01,0.0
0992P,Technicians,80475,2024-02-01,0.0
0992P,Technicians,80475,2024-03-01,0.0
0992P,Technicians,80475,2024-04-01,0.0
0992P,Technicians,80475,2024-05-01,0.0
0992P,Technicians,80475,2024-06-01,0.0
0992P,Technicians,80475,2024-07-01,0.0
0992P,Technicians,80475,2024-08-01,0.0
0992P,Technicians,80475,2024-09-01,0.0
0992P,Technicians,80475,2024-10-01,0.0
0992P,Technicians,80475,2024-11-01,0.0
0992P,Technicians,80475,2024-12-01,0.0
0993P,Apprentices,80475,2022-01-01,0.0
0993P,Apprentices,80475,2022-02-01,0.0
0993P,Apprentices,80475,2022-03-01,0.0
0993P,Apprentices,80475,2022-04-01,0.0
0993P,Apprentices,80475,2022-05-01,0.0
0993P,Apprentices,80475,2022-06-01,0.0
0993P,Apprentices,80475,2022-07-01,0.0
0993P,Apprentices,80475,2022-08-01,0.0
0993P,Apprentices,80475,2022-09-01,0.0
0993P,Apprentices,80475,2022-10-01,0.0
0993P,Apprentices,80475,2022-11-01,0.0
0993P,Apprentices,80475,2022-12-01,0.0
0993P,Apprentices,80475,2023-01-01,0.0
0993P,Apprentices,80475,2023-02-01,0.0
0993P,Apprentices,80475,2023-03-01,0.0
0993P,Apprentices,80475,2023-04-01,0.0
0993P,Apprentices,80475,2023-05-01,0.0
0993P,Apprentices,80475,2023-06-01,0.0
0993P,Apprentices,80475,2023-07-01,0.0
0993P,Apprentices,80475,2023-08-01,0.0
0993P,Apprentices,80475,2023-09-01,0.0
0993P,Apprentices,80475,2023-10-01,0.0
0993P,Apprentices,80475,2023-11-01,0.0
0993P,Apprentices,80475,2023-12-01,0.0
0993P,Apprentices,80475,2024-01-01,0.0
0993P,Apprentices,80475,2024-02-01,0.0
0993P,Apprentices,80475,2024-03-01,0.0
0993P,Apprentices,80475,2024-04-01,0.0
0993P,Apprentices,80475,2024-05-01,0.0
0993P,Apprentices,80475,2024-06-01,0.0
0993P,Apprentices,80475,2024-07-01,0.0
0993P,Apprentices,80475,2024-08-01,0.0
0993P,Apprentices,80475,2024-09-01,0.0
0993P,Apprentices,80475,2024-10-01,0.0
0993P,Apprentices,80475,2024-11-01,0.0
0993P,Apprentices,80475,2024-12-01,0.0
0994P,Clerical / Other,80475,2022-01-01,0.0
0994P,Clerical / Other,80475,2022-02-01,0.0
0994P,Clerical / Other,80475,2022-03-01,0.0
0994P,Clerical / Other,80475,2022-04-01,0.0
0994P,Clerical / Other,80475,2022-05-01,0.0
0994P,Clerical / Other,80475,2022-06-01,0.0
0994P,Clerical / Other,80475,2022-07-01,0.0
0994P,Clerical / Other,80475,2022-08-01,0.0
0994P,Clerical / Other,80475,2022-09-01,0.0
0994P,Clerical / Other,80475,2022-10-01,0.0
0994P,Clerical / Other,80475,2022-11-01,0.0
0994P,Clerical / Other,80475,2022-12-01,0.0
0994P,Clerical / Other,80475,2023-01-01,0.0
0994P,Clerical / Other,80475,2023-02-01,0.0
0994P,Clerical / Other,80475,2023-03-01,0.0
0994P,Clerical / Other,80475,2023-04-01,0.0
0994P,Clerical / Other,80475,2023-05-01,0.0
0994P,Clerical / Other,80475,2023-06-01,0.0
0994P,Clerical / Other,80475,2023-07-01,0.0
0994P,Clerical / Other,80475,2023-08-01,0.0
0994P,Clerical / Other,80475,2023-09-01,0.0
0994P,Clerical / Other,80475,2023-10-01,0.0
0994P,Clerical / Other,80475,2023-11-01,0.0
0994P,Clerical / Other,80475,2023-12-01,0.0
0994P,Clerical / Other,80475,2024-01-01,0.0
0994P,Clerical / Other,80475,2024-02-01,0.0
0994P,Clerical / Other,80475,2024-03-01,0.0
0994P,Clerical / Other,80475,2024-04-01,0.0
0994P,Clerical / Other,80475,2024-05-01,0.0
0994P,Clerical / Other,80475,2024-06-01,0.0
0994P,Clerical / Other,80475,2024-07-01,0.0
0994P,Clerical / Other,80475,2024-08-01,0.0
0994P,Clerical / Other,80475,2024-09-01,0.0
0994P,Clerical / Other,80475,2024-10-01,0.0
0994P,Clerical / Other,80475,2024-11-01,0.0
0994P,Clerical / Other,80475,2024-12-01,0.0
10000AD,SUB-TOTAL SELLING EXPENSES (LINES 5 THRU 15),80475,2022-01-01,4361.0
10000AD,SUB-TOTAL SELLING EXPENSES (LINES 5 THRU 15),80475,2022-02-01,5967.0
10000AD,SUB-TOTAL SELLING EXPENSES (LINES 5 THRU 15),80475,2022-03-01,-2777.0
10000AD,SUB-TOTAL SELLING EXPENSES (LINES 5 THRU 15),80475,2022-04-01,11850.0
10000AD,SUB-TOTAL SELLING EXPENSES (LINES 5 THRU 15),80475,2022-05-01,16020.0
10000AD,SUB-TOTAL SELLING EXPENSES (LINES 5 THRU 15),80475,2022-06-01,9573.0
